,Cosine Similarity,File Name
0,0.0,Geolife_trajectory1434.png
1,0.08225029706954956,Geolife_trajectory6487.png
2,0.08883213996887207,Geolife_trajectory1428.png
3,0.22614961862564087,Geolife_trajectory1544.png
4,0.2731425166130066,Geolife_trajectory3258.png
5,0.2862735986709595,Geolife_trajectory3286.png
6,0.29010242223739624,Geolife_trajectory10388.png
7,0.2903139591217041,Geolife_trajectory1515.png
8,0.2980833649635315,Geolife_trajectory1456.png
9,0.2992159128189087,Geolife_trajectory1459.png
10,0.3090558648109436,Geolife_trajectory1472.png
11,0.3094233274459839,Geolife_trajectory3269.png
12,0.30994242429733276,Geolife_trajectory11969.png
13,0.3119441270828247,Geolife_trajectory11393.png
14,0.3140031695365906,Geolife_trajectory1462.png
15,0.32207024097442627,Geolife_trajectory11983.png
16,0.32232552766799927,Geolife_trajectory1469.png
17,0.3239632844924927,Geolife_trajectory16588.png
18,0.3239632844924927,Geolife_trajectory17481.png
19,0.3250911235809326,Geolife_trajectory1511.png
20,0.3324649930000305,Geolife_trajectory3281.png
21,0.33814412355422974,Geolife_trajectory4376.png
22,0.3390920162200928,Geolife_trajectory12477.png
23,0.3431081175804138,Geolife_trajectory13190.png
24,0.35518699884414673,Geolife_trajectory14661.png
25,0.36277979612350464,Geolife_trajectory8115.png
26,0.3635663390159607,Geolife_trajectory3250.png
27,0.36656832695007324,Geolife_trajectory11786.png
28,0.3773602843284607,Geolife_trajectory9831.png
29,0.37917572259902954,Geolife_trajectory882.png
30,0.38659554719924927,Geolife_trajectory12437.png
31,0.3868902325630188,Geolife_trajectory5321.png
32,0.39106184244155884,Geolife_trajectory12904.png
33,0.3920899033546448,Geolife_trajectory881.png
34,0.39279061555862427,Geolife_trajectory16381.png
35,0.39434969425201416,Geolife_trajectory3285.png
36,0.394390344619751,Geolife_trajectory904.png
37,0.3968932032585144,Geolife_trajectory1527.png
38,0.4038308262825012,Geolife_trajectory1236.png
39,0.4056400656700134,Geolife_trajectory903.png
40,0.41068345308303833,Geolife_trajectory7326.png
41,0.4147869944572449,Geolife_trajectory11922.png
42,0.4151872992515564,Geolife_trajectory3304.png
43,0.4158230423927307,Geolife_trajectory1830.png
44,0.4158230423927307,Geolife_trajectory8098.png
45,0.4176178574562073,Geolife_trajectory3249.png
46,0.41999346017837524,Geolife_trajectory15871.png
47,0.4202483892440796,Geolife_trajectory12874.png
48,0.426364541053772,Geolife_trajectory12524.png
49,0.42638617753982544,Geolife_trajectory7514.png
50,0.4278692603111267,Geolife_trajectory15647.png
51,0.42820483446121216,Geolife_trajectory6619.png
52,0.42820483446121216,Geolife_trajectory6627.png
53,0.4298170804977417,Geolife_trajectory13161.png
54,0.43006432056427,Geolife_trajectory7516.png
55,0.4321107268333435,Geolife_trajectory9289.png
56,0.4341472387313843,Geolife_trajectory888.png
57,0.4344658851623535,Geolife_trajectory5998.png
58,0.4350910782814026,Geolife_trajectory12999.png
59,0.43597984313964844,Geolife_trajectory3257.png
60,0.43628066778182983,Geolife_trajectory7496.png
61,0.4370420575141907,Geolife_trajectory10918.png
62,0.4370420575141907,Geolife_trajectory1483.png
63,0.4377889633178711,Geolife_trajectory3274.png
64,0.43789440393447876,Geolife_trajectory13554.png
65,0.439189076423645,Geolife_trajectory14023.png
66,0.4393841028213501,Geolife_trajectory3275.png
67,0.4402950406074524,Geolife_trajectory7537.png
68,0.4422661066055298,Geolife_trajectory3292.png
69,0.442335844039917,Geolife_trajectory13270.png
70,0.4429563283920288,Geolife_trajectory11971.png
71,0.44348031282424927,Geolife_trajectory2221.png
72,0.44496309757232666,Geolife_trajectory2509.png
73,0.44547396898269653,Geolife_trajectory11817.png
74,0.44646620750427246,Geolife_trajectory4729.png
75,0.4471448063850403,Geolife_trajectory2263.png
76,0.4483147859573364,Geolife_trajectory3534.png
77,0.44991105794906616,Geolife_trajectory11392.png
78,0.45019203424453735,Geolife_trajectory18332.png
79,0.4508521556854248,Geolife_trajectory7587.png
80,0.45128709077835083,Geolife_trajectory18459.png
81,0.4517058730125427,Geolife_trajectory9271.png
82,0.45337122678756714,Geolife_trajectory6372.png
83,0.45560741424560547,Geolife_trajectory6215.png
84,0.4557477831840515,Geolife_trajectory8350.png
85,0.45703667402267456,Geolife_trajectory5634.png
86,0.4575788378715515,Geolife_trajectory13129.png
87,0.4596424698829651,Geolife_trajectory13171.png
88,0.46249985694885254,Geolife_trajectory12538.png
89,0.4628980755805969,Geolife_trajectory12825.png
90,0.4637611508369446,Geolife_trajectory16007.png
91,0.46479952335357666,Geolife_trajectory12987.png
92,0.46498680114746094,Geolife_trajectory7562.png
93,0.4654947519302368,Geolife_trajectory10390.png
94,0.4660589098930359,Geolife_trajectory4884.png
95,0.46634209156036377,Geolife_trajectory12779.png
96,0.4682394862174988,Geolife_trajectory12908.png
97,0.46960562467575073,Geolife_trajectory5523.png
98,0.4705619215965271,Geolife_trajectory18461.png
99,0.47107869386672974,Geolife_trajectory11433.png
100,0.47239673137664795,Geolife_trajectory12647.png
101,0.4728827476501465,Geolife_trajectory4850.png
102,0.47376078367233276,Geolife_trajectory3291.png
103,0.4747336506843567,Geolife_trajectory15881.png
104,0.4748084545135498,Geolife_trajectory13193.png
105,0.4759623408317566,Geolife_trajectory12083.png
106,0.47699373960494995,Geolife_trajectory3197.png
107,0.4773328900337219,Geolife_trajectory3196.png
108,0.47794198989868164,Geolife_trajectory10371.png
109,0.478441059589386,Geolife_trajectory1245.png
110,0.47895729541778564,Geolife_trajectory15843.png
111,0.47896623611450195,Geolife_trajectory1734.png
112,0.4794366955757141,Geolife_trajectory15675.png
113,0.4799228310585022,Geolife_trajectory12579.png
114,0.4803180694580078,Geolife_trajectory2791.png
115,0.48163408041000366,Geolife_trajectory6918.png
116,0.48231130838394165,Geolife_trajectory16541.png
117,0.4829452633857727,Geolife_trajectory12802.png
118,0.48371225595474243,Geolife_trajectory18460.png
119,0.4847807288169861,Geolife_trajectory5078.png
120,0.4855188727378845,Geolife_trajectory4670.png
121,0.4861540198326111,Geolife_trajectory1438.png
122,0.4869338870048523,Geolife_trajectory13115.png
123,0.487460732460022,Geolife_trajectory4773.png
124,0.4874953031539917,Geolife_trajectory3280.png
125,0.48807239532470703,Geolife_trajectory6623.png
126,0.48807239532470703,Geolife_trajectory6631.png
127,0.4893588423728943,Geolife_trajectory11623.png
128,0.48953473567962646,Geolife_trajectory16590.png
129,0.48953473567962646,Geolife_trajectory17483.png
130,0.48986244201660156,Geolife_trajectory6620.png
131,0.48986244201660156,Geolife_trajectory6628.png
132,0.4899749755859375,Geolife_trajectory14129.png
133,0.4903327226638794,Geolife_trajectory10790.png
134,0.4904510974884033,Geolife_trajectory11306.png
135,0.4904863238334656,Geolife_trajectory3345.png
136,0.4912111759185791,Geolife_trajectory8790.png
137,0.49178546667099,Geolife_trajectory17028.png
138,0.4918913245201111,Geolife_trajectory14704.png
139,0.4924314618110657,Geolife_trajectory7209.png
140,0.49272388219833374,Geolife_trajectory11927.png
141,0.4932183027267456,Geolife_trajectory15746.png
142,0.49343883991241455,Geolife_trajectory13385.png
143,0.4939998984336853,Geolife_trajectory12143.png
144,0.4941788911819458,Geolife_trajectory17042.png
145,0.49454522132873535,Geolife_trajectory3892.png
146,0.4945927858352661,Geolife_trajectory6873.png
147,0.49522876739501953,Geolife_trajectory2278.png
148,0.49528926610946655,Geolife_trajectory6973.png
149,0.495736300945282,Geolife_trajectory12787.png
150,0.4963427186012268,Geolife_trajectory4913.png
151,0.49821215867996216,Geolife_trajectory9241.png
152,0.5007069110870361,Geolife_trajectory2719.png
153,0.5011478960514069,Geolife_trajectory11233.png
154,0.5011478960514069,Geolife_trajectory18316.png
155,0.5012134611606598,Geolife_trajectory12725.png
156,0.5012805461883545,Geolife_trajectory11984.png
157,0.5025902986526489,Geolife_trajectory1590.png
158,0.5025902986526489,Geolife_trajectory9404.png
159,0.5029094219207764,Geolife_trajectory13226.png
160,0.5031169950962067,Geolife_trajectory13360.png
161,0.5037839114665985,Geolife_trajectory7136.png
162,0.5040465593338013,Geolife_trajectory2541.png
163,0.5040498375892639,Geolife_trajectory5275.png
164,0.504350334405899,Geolife_trajectory3268.png
165,0.5043955445289612,Geolife_trajectory414.png
166,0.504398912191391,Geolife_trajectory12789.png
167,0.5061044991016388,Geolife_trajectory7589.png
168,0.5067371726036072,Geolife_trajectory16582.png
169,0.5067371726036072,Geolife_trajectory17475.png
170,0.5076386332511902,Geolife_trajectory13345.png
171,0.5095329284667969,Geolife_trajectory17966.png
172,0.5104014277458191,Geolife_trajectory4539.png
173,0.5107746720314026,Geolife_trajectory5096.png
174,0.5119081735610962,Geolife_trajectory13383.png
175,0.5133234262466431,Geolife_trajectory12396.png
176,0.5140071511268616,Geolife_trajectory13187.png
177,0.5141668319702148,Geolife_trajectory13343.png
178,0.5142646431922913,Geolife_trajectory5632.png
179,0.5145684480667114,Geolife_trajectory13388.png
180,0.514578104019165,Geolife_trajectory13401.png
181,0.5147678554058075,Geolife_trajectory12394.png
182,0.5153988301753998,Geolife_trajectory15775.png
183,0.5154035985469818,Geolife_trajectory12552.png
184,0.5164210498332977,Geolife_trajectory10076.png
185,0.5170949995517731,Geolife_trajectory1429.png
186,0.5172311663627625,Geolife_trajectory13267.png
187,0.5177407264709473,Geolife_trajectory13086.png
188,0.5184688866138458,Geolife_trajectory1743.png
189,0.5200923681259155,Geolife_trajectory8042.png
190,0.5202205181121826,Geolife_trajectory13125.png
191,0.5203664302825928,Geolife_trajectory8811.png
192,0.5207238793373108,Geolife_trajectory11737.png
193,0.5216081142425537,Geolife_trajectory13203.png
194,0.5220341384410858,Geolife_trajectory2569.png
195,0.5221817195415497,Geolife_trajectory12677.png
196,0.5222200751304626,Geolife_trajectory12329.png
197,0.5232873857021332,Geolife_trajectory2040.png
198,0.5234582126140594,Geolife_trajectory10935.png
199,0.5234582126140594,Geolife_trajectory8552.png
200,0.5237751603126526,Geolife_trajectory16553.png
201,0.5238813161849976,Geolife_trajectory876.png
202,0.5239954590797424,Geolife_trajectory2430.png
203,0.5241439342498779,Geolife_trajectory11978.png
204,0.5257585048675537,Geolife_trajectory8698.png
205,0.5261185765266418,Geolife_trajectory6916.png
206,0.5263657867908478,Geolife_trajectory1203.png
207,0.5265381932258606,Geolife_trajectory6755.png
208,0.5268725156784058,Geolife_trajectory6488.png
209,0.5273832082748413,Geolife_trajectory12553.png
210,0.5279100835323334,Geolife_trajectory4930.png
211,0.5279409289360046,Geolife_trajectory12114.png
212,0.5279872715473175,Geolife_trajectory11781.png
213,0.5285056233406067,Geolife_trajectory11197.png
214,0.5285056233406067,Geolife_trajectory18284.png
215,0.528976172208786,Geolife_trajectory13339.png
216,0.5294730961322784,Geolife_trajectory14706.png
217,0.5296075642108917,Geolife_trajectory4648.png
218,0.5300464630126953,Geolife_trajectory15063.png
219,0.5306041240692139,Geolife_trajectory13218.png
220,0.5310604870319366,Geolife_trajectory4432.png
221,0.5315675437450409,Geolife_trajectory4336.png
222,0.5323036015033722,Geolife_trajectory14053.png
223,0.5324096977710724,Geolife_trajectory12792.png
224,0.5325444340705872,Geolife_trajectory5770.png
225,0.532969743013382,Geolife_trajectory13347.png
226,0.533453494310379,Geolife_trajectory3931.png
227,0.5341424345970154,Geolife_trajectory16382.png
228,0.5346318185329437,Geolife_trajectory13118.png
229,0.5350053012371063,Geolife_trajectory14949.png
230,0.535048633813858,Geolife_trajectory7342.png
231,0.5353669822216034,Geolife_trajectory11067.png
232,0.5355072319507599,Geolife_trajectory1212.png
233,0.5357784032821655,Geolife_trajectory11482.png
234,0.5358363389968872,Geolife_trajectory8407.png
235,0.535886287689209,Geolife_trajectory12525.png
236,0.5361539423465729,Geolife_trajectory12891.png
237,0.5367133319377899,Geolife_trajectory493.png
238,0.5368950664997101,Geolife_trajectory11153.png
239,0.5368950664997101,Geolife_trajectory18242.png
240,0.536901205778122,Geolife_trajectory13176.png
241,0.536918580532074,Geolife_trajectory8669.png
242,0.5374172925949097,Geolife_trajectory11210.png
243,0.5374172925949097,Geolife_trajectory18297.png
244,0.5376610159873962,Geolife_trajectory16647.png
245,0.5376995205879211,Geolife_trajectory11363.png
246,0.5379631221294403,Geolife_trajectory18160.png
247,0.5380771160125732,Geolife_trajectory3333.png
248,0.53815957903862,Geolife_trajectory16001.png
249,0.53815957903862,Geolife_trajectory17347.png
250,0.5381866991519928,Geolife_trajectory18589.png
251,0.5382236838340759,Geolife_trajectory11217.png
252,0.5382236838340759,Geolife_trajectory18303.png
253,0.5382625460624695,Geolife_trajectory12147.png
254,0.5384739637374878,Geolife_trajectory1861.png
255,0.5388438105583191,Geolife_trajectory1200.png
256,0.5389406085014343,Geolife_trajectory10383.png
257,0.5389769077301025,Geolife_trajectory5195.png
258,0.5391115546226501,Geolife_trajectory914.png
259,0.539556622505188,Geolife_trajectory11381.png
260,0.5396918952465057,Geolife_trajectory9592.png
261,0.5398306846618652,Geolife_trajectory11811.png
262,0.539867490530014,Geolife_trajectory2440.png
263,0.5400077402591705,Geolife_trajectory10925.png
264,0.5400077402591705,Geolife_trajectory13556.png
265,0.5400077402591705,Geolife_trajectory8542.png
266,0.54018634557724,Geolife_trajectory15590.png
267,0.5402434170246124,Geolife_trajectory12487.png
268,0.5403682589530945,Geolife_trajectory14433.png
269,0.5405049026012421,Geolife_trajectory13331.png
270,0.5405123829841614,Geolife_trajectory18105.png
271,0.5405256450176239,Geolife_trajectory18098.png
272,0.540564626455307,Geolife_trajectory5884.png
273,0.5408077239990234,Geolife_trajectory4527.png
274,0.5410552322864532,Geolife_trajectory13091.png
275,0.5410619676113129,Geolife_trajectory13177.png
276,0.5412472188472748,Geolife_trajectory11663.png
277,0.5415851473808289,Geolife_trajectory15246.png
278,0.5419872105121613,Geolife_trajectory14480.png
279,0.5429459810256958,Geolife_trajectory7518.png
280,0.5430600047111511,Geolife_trajectory3229.png
281,0.543296754360199,Geolife_trajectory5240.png
282,0.5433075129985809,Geolife_trajectory6922.png
283,0.5435118079185486,Geolife_trajectory17043.png
284,0.5437124073505402,Geolife_trajectory4422.png
285,0.5438403785228729,Geolife_trajectory5185.png
286,0.5438748002052307,Geolife_trajectory10018.png
287,0.5439347624778748,Geolife_trajectory15751.png
288,0.5440219044685364,Geolife_trajectory11505.png
289,0.5441505014896393,Geolife_trajectory12375.png
290,0.5442278385162354,Geolife_trajectory4468.png
291,0.5446068048477173,Geolife_trajectory2796.png
292,0.5448315143585205,Geolife_trajectory10275.png
293,0.5450613796710968,Geolife_trajectory5155.png
294,0.5454112589359283,Geolife_trajectory12598.png
295,0.5454142689704895,Geolife_trajectory4480.png
296,0.5454361736774445,Geolife_trajectory11338.png
297,0.545466274023056,Geolife_trajectory13351.png
298,0.5454980731010437,Geolife_trajectory4987.png
299,0.546370655298233,Geolife_trajectory14418.png
300,0.5472602546215057,Geolife_trajectory1954.png
301,0.5476346611976624,Geolife_trajectory12918.png
302,0.5481244921684265,Geolife_trajectory5993.png
303,0.5484690070152283,Geolife_trajectory1744.png
304,0.5486498773097992,Geolife_trajectory12793.png
305,0.5491165518760681,Geolife_trajectory12064.png
306,0.5491287410259247,Geolife_trajectory6622.png
307,0.5491287410259247,Geolife_trajectory6630.png
308,0.5494376420974731,Geolife_trajectory14562.png
309,0.5495095252990723,Geolife_trajectory13356.png
310,0.5496986210346222,Geolife_trajectory3544.png
311,0.5498034656047821,Geolife_trajectory12015.png
312,0.5500679314136505,Geolife_trajectory6059.png
313,0.5503086149692535,Geolife_trajectory12300.png
314,0.5506840646266937,Geolife_trajectory2302.png
315,0.5506840646266937,Geolife_trajectory4556.png
316,0.5507003664970398,Geolife_trajectory4574.png
317,0.5507587194442749,Geolife_trajectory4223.png
318,0.5509217977523804,Geolife_trajectory2380.png
319,0.5509513914585114,Geolife_trajectory6727.png
320,0.5512822866439819,Geolife_trajectory4097.png
321,0.551365315914154,Geolife_trajectory12786.png
322,0.5515202581882477,Geolife_trajectory12544.png
323,0.5516206324100494,Geolife_trajectory11267.png
324,0.5516794919967651,Geolife_trajectory16250.png
325,0.5516794919967651,Geolife_trajectory17430.png
326,0.5519839525222778,Geolife_trajectory6713.png
327,0.5520937442779541,Geolife_trajectory18006.png
328,0.552431046962738,Geolife_trajectory1068.png
329,0.5529415309429169,Geolife_trajectory18522.png
330,0.5529896318912506,Geolife_trajectory13322.png
